meter_id,name,building_id,media_type_id,is_virtual_meter,identifier,valid_from,valid_to
B637.KV1_VM21,637 KALLVATTEN meter KV1_VM21,B637,KALLVATTEN,False,snowflake=B637.KV1_VM21,,
B638.KV1_VM21,638 KALLVATTEN meter KV1_VM21,B638,KALLVATTEN,False,snowflake=B638.KV1_VM21,,
B641.KV1_VM21,641 KALLVATTEN meter KV1_VM21,B641,KALLVATTEN,False,snowflake=B641.KV1_VM21,,
B642.KV1_VM21,642 KALLVATTEN meter KV1_VM21,B642,KALLVATTEN,False,snowflake=B642.KV1_VM21,,
B643.KV1_VM21,643 KALLVATTEN meter KV1_VM21,B643,KALLVATTEN,False,snowflake=B643.KV1_VM21,,
B650.KV1_VM21,650 KALLVATTEN meter KV1_VM21,B650,KALLVATTEN,False,snowflake=B650.KV1_VM21,,
B651.KV1_VM21,651 KALLVATTEN meter KV1_VM21,B651,KALLVATTEN,False,snowflake=B651.KV1_VM21,,
B652.KV1_VM21,652 KALLVATTEN meter KV1_VM21,B652,KALLVATTEN,False,snowflake=B652.KV1_VM21,,
B653.KV1_VM23_V,653 KALLVATTEN meter KV1_VM23_V,B653,KALLVATTEN,False,snowflake=B653.KV1_VM23_V,,
B654.KV1_VM21_V,654 KALLVATTEN meter KV1_VM21_V,B654,KALLVATTEN,False,snowflake=B654.KV1_VM21_V,,
B655.KV1_VM21,655 KALLVATTEN meter KV1_VM21,B655,KALLVATTEN,False,snowflake=B655.KV1_VM21,,
B656.KV1_VM21,656 KALLVATTEN meter KV1_VM21,B656,KALLVATTEN,False,snowflake=B656.KV1_VM21,,
B658.KV1_VM21,658 KALLVATTEN meter KV1_VM21,B658,KALLVATTEN,False,snowflake=B658.KV1_VM21,,
B659.KV1_VM21_V,659 KALLVATTEN meter KV1_VM21_V,B659,KALLVATTEN,False,snowflake=B659.KV1_VM21_V,,
B661.KV1_VM22,661 KALLVATTEN meter KV1_VM22,B661,KALLVATTEN,False,snowflake=B661.KV1_VM22,,
B661.KV1_VM23,661 KALLVATTEN meter KV1_VM23,B661,KALLVATTEN,False,snowflake=B661.KV1_VM23,,
B661.KV1_VM24,661 KALLVATTEN meter KV1_VM24,B661,KALLVATTEN,False,snowflake=B661.KV1_VM24,,
B664.KV1_VM21_V,664 KALLVATTEN meter KV1_VM21_V,B664,KALLVATTEN,False,snowflake=B664.KV1_VM21_V,,
B674.KV1_VM21,674 KALLVATTEN meter KV1_VM21,B674,KALLVATTEN,False,snowflake=B674.KV1_VM21,,
B684.KV1_VM21,684 KALLVATTEN meter KV1_VM21,B684,KALLVATTEN,False,snowflake=B684.KV1_VM21,,
B821.KV1_VM21,821 KALLVATTEN meter KV1_VM21,B821,KALLVATTEN,False,snowflake=B821.KV1_VM21,,
B821.KV1_VM22,821 KALLVATTEN meter KV1_VM22,B821,KALLVATTEN,False,snowflake=B821.KV1_VM22,,
B833.KV1_VM21,833 KALLVATTEN meter KV1_VM21,B833,KALLVATTEN,False,snowflake=B833.KV1_VM21,,
B833.KV1_VM22,833 KALLVATTEN meter KV1_VM22,B833,KALLVATTEN,False,snowflake=B833.KV1_VM22,,
B833.KV1_VM23,833 KALLVATTEN meter KV1_VM23,B833,KALLVATTEN,False,snowflake=B833.KV1_VM23,,
B834.KV1_VM21,834 KALLVATTEN meter KV1_VM21,B834,KALLVATTEN,False,snowflake=B834.KV1_VM21,,
B841.KV1_VM21,841 KALLVATTEN meter KV1_VM21,B841,KALLVATTEN,False,snowflake=B841.KV1_VM21,,
B841.KV1_VM22,841 KALLVATTEN meter KV1_VM22,B841,KALLVATTEN,False,snowflake=B841.KV1_VM22,,
B841.KV1_VM23,841 KALLVATTEN meter KV1_VM23,B841,KALLVATTEN,False,snowflake=B841.KV1_VM23,,
B841.KV1_VM24,841 KALLVATTEN meter KV1_VM24,B841,KALLVATTEN,False,snowflake=B841.KV1_VM24,,
B850.KV1_VM21,850 KALLVATTEN meter KV1_VM21,B850,KALLVATTEN,False,snowflake=B850.KV1_VM21,,
B869.KV1_VM21,869 KALLVATTEN meter KV1_VM21,B869,KALLVATTEN,False,strux=B869.KV1_VM21,,
B921.KV1_VM21_V,921 KALLVATTEN meter KV1_VM21_V,B921,KALLVATTEN,False,snowflake=B921.KV1_VM21_V,,
B611.V2_VM21,611 KYLTORNSVATTEN meter V2_VM21,B611,KYLTORNSVATTEN,False,snowflake=B611.V2_VM21,,
B612.V4_INT_VERK2,612 KYLTORNSVATTEN meter V4_INT_VERK2,B612,KYLTORNSVATTEN,False,snowflake=B612.V4_INT_VERK2,,
B614-V2-GF4,614 KYLTORNSVATTEN meter B614-V2-GF4,B614,KYLTORNSVATTEN,False,snowflake=B614.V2_GF4; strux=B614-V2-GF4,,
B621-52-V2-INT_VERK2,621 KYLTORNSVATTEN meter B621-52-V2-INT_VERK2,B621,KYLTORNSVATTEN,False,strux=B621-52-V2-INT_VERK2,,
B625.V2_VM21_V,625 KYLTORNSVATTEN meter V2_VM21_V,B625,KYLTORNSVATTEN,False,snowflake=B625.V2_VM21_V,,
B654-55-V2,654 KYLTORNSVATTEN meter B654-55-V2,B654,KYLTORNSVATTEN,False,strux=B654-55-V2,,
B661-52-V2-MQ43,661 KYLTORNSVATTEN meter B661-52-V2-MQ43,B661,KYLTORNSVATTEN,False,strux=B661-52-V2-MQ43,,
