media,building_id,month,excel_kwh,onto_kwh,diff_kwh,reason,explanation
KYLTORNSVATTEN,B614,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B615,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B615,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B616,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B616,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B620,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B620,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B621,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B621,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B622,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B622,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B623,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B623,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B625,2026-01,3648.86,3648.86,0.00,match,
KYLTORNSVATTEN,B625,2026-02,3030.94,3030.94,0.00,match,
KYLTORNSVATTEN,B631,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B631,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B634,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B634,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B637,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B637,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B638,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B638,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B641,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B641,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B642,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B642,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B643,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B643,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B649,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B649,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B650,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B650,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B651,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B651,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B652,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B652,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B653,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B653,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B654,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B655,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B655,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B656,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B656,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B658,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B658,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B659,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B660,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B660,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B661,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B662,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B662,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B663,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B663,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B664,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B664,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B665,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B665,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B674,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B674,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B682,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B682,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B821,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B821,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B833,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B833,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B834,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B834,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B841,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B841,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B842,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B842,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B850,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B850,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B869,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B869,2026-02,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B921,2026-01,0.00,0.00,0.00,match,
KYLTORNSVATTEN,B921,2026-02,0.00,0.00,0.00,match,
VARME,B600,2026-01,0.00,0.00,0.00,match,
VARME,B600,2026-02,0.00,0.00,0.00,match,
VARME,B602,2026-01,0.00,0.00,0.00,match,
VARME,B602,2026-02,0.00,0.00,0.00,match,
VARME,B603,2026-01,0.00,0.00,0.00,match,
VARME,B603,2026-02,0.00,0.00,0.00,match,
VARME,B604,2026-01,0.00,0.00,0.00,match,
VARME,B604,2026-02,0.00,0.00,0.00,match,
VARME,B611,2026-01,830.61,830.61,0.00,match,
VARME,B611,2026-02,951.59,951.59,0.00,match,
VARME,B612,2026-01,144.79,144.79,-0.00,match,
VARME,B612,2026-02,252.52,252.52,-0.00,match,
VARME,B613,2026-01,59.01,59.01,0.00,match,
VARME,B613,2026-02,62.49,62.49,0.00,match,
VARME,B614,2026-01,267.54,267.54,0.00,match,
VARME,B614,2026-02,408.46,408.46,0.00,match,
VARME,B615,2026-01,29.39,29.39,0.00,match,
VARME,B615,2026-02,29.82,29.82,0.00,match,
VARME,B616,2026-01,601.68,601.68,0.00,match,
VARME,B616,2026-02,605.20,605.20,0.00,match,
VARME,B620,2026-01,0.00,0.00,0.00,match,
VARME,B620,2026-02,0.00,0.00,0.00,match,
VARME,B621,2026-01,779.67,779.67,0.00,match,
VARME,B621,2026-02,834.44,834.44,0.00,match,
VARME,B622,2026-01,52.01,52.01,0.00,match,
VARME,B622,2026-02,54.24,54.24,0.00,match,
VARME,B623,2026-01,22.44,22.44,0.00,match,
VARME,B623,2026-02,22.66,22.66,0.00,match,
VARME,B625,2026-01,318.90,318.90,0.00,match,
VARME,B625,2026-02,326.03,326.03,0.00,match,
VARME,B631,2026-01,155.34,155.34,0.00,match,
VARME,B631,2026-02,156.61,156.61,0.00,match,
VARME,B634,2026-01,118.27,118.27,0.00,match,
VARME,B634,2026-02,133.84,133.84,0.00,match,
VARME,B637,2026-01,53.14,53.14,0.00,match,
VARME,B637,2026-02,55.52,55.52,0.00,match,
VARME,B638,2026-01,25.13,25.13,0.00,match,
VARME,B638,2026-02,25.29,25.29,0.00,match,
VARME,B641,2026-01,118.65,118.65,0.00,match,
VARME,B641,2026-02,122.08,122.08,0.00,match,
VARME,B642,2026-01,438.63,438.63,0.00,match,
VARME,B642,2026-02,439.07,439.07,0.00,match,
VARME,B643,2026-01,361.55,361.55,0.00,match,
VARME,B643,2026-02,364.51,364.51,0.00,match,
VARME,B649,2026-01,0.00,0.00,0.00,match,
VARME,B649,2026-02,0.00,0.00,0.00,match,
VARME,B650,2026-01,252.17,252.17,0.00,match,
VARME,B650,2026-02,208.53,208.53,0.00,match,
VARME,B651,2026-01,0.00,0.00,0.00,match,
VARME,B651,2026-02,0.00,0.00,0.00,match,
VARME,B652,2026-01,11.88,11.88,0.00,match,
VARME,B652,2026-02,11.66,11.66,0.00,match,
VARME,B653,2026-01,0.00,0.00,0.00,match,
VARME,B653,2026-02,0.00,0.00,0.00,match,
VARME,B654,2026-01,436.25,436.25,0.00,match,
VARME,B654,2026-02,412.58,412.58,0.00,match,
VARME,B655,2026-01,49.97,49.97,0.00,match,
VARME,B655,2026-02,51.92,51.92,0.00,match,
VARME,B656,2026-01,0.00,0.00,0.00,match,
VARME,B656,2026-02,0.00,0.00,0.00,match,
VARME,B658,2026-01,14.27,14.27,0.00,match,
VARME,B658,2026-02,0.00,0.00,0.00,match,
VARME,B659,2026-01,0.00,0.00,0.00,match,
VARME,B659,2026-02,0.00,0.00,0.00,match,
VARME,B660,2026-01,0.00,0.00,0.00,match,
VARME,B660,2026-02,0.00,0.00,0.00,match,
VARME,B661,2026-01,74.51,74.51,0.00,match,
VARME,B661,2026-02,73.82,73.82,0.00,match,
VARME,B662,2026-01,0.00,0.00,0.00,match,
VARME,B662,2026-02,0.00,0.00,0.00,match,
VARME,B663,2026-01,0.00,0.00,0.00,match,
VARME,B663,2026-02,0.00,0.00,0.00,match,
VARME,B664,2026-01,0.00,0.00,0.00,match,
VARME,B664,2026-02,0.00,0.00,0.00,match,
VARME,B665,2026-01,0.00,0.00,0.00,match,
VARME,B665,2026-02,0.00,0.00,0.00,match,
VARME,B674,2026-01,135.59,135.59,0.00,match,
VARME,B674,2026-02,151.56,151.56,0.00,match,
VARME,B682,2026-01,0.00,0.00,0.00,match,
VARME,B682,2026-02,0.00,0.00,0.00,match,
VARME,B821,2026-01,79.20,79.20,0.00,match,
VARME,B821,2026-02,80.95,80.95,0.00,match,
VARME,B833,2026-01,321.33,321.33,0.00,match,
VARME,B833,2026-02,135.09,158.18,23.09,meter_outage,B833 outage patch captures consumption that Excel's frozen VP1 counter misses.
VARME,B834,2026-01,70.71,70.71,0.00,match,
VARME,B834,2026-02,79.63,79.63,0.00,match,
VARME,B841,2026-01,18.46,18.46,0.00,match,
VARME,B841,2026-02,25.69,25.69,0.00,match,
VARME,B842,2026-01,0.00,0.00,0.00,match,
VARME,B842,2026-02,0.00,0.00,0.00,match,
VARME,B850,2026-01,0.00,0.00,0.00,match,
VARME,B850,2026-02,0.00,0.00,0.00,match,
VARME,B869,2026-01,0.00,0.00,0.00,match,
VARME,B869,2026-02,0.00,0.00,0.00,match,
VARME,B921,2026-01,233.67,233.67,0.00,match,
VARME,B921,2026-02,265.12,265.12,0.00,match,
