SourceID,QuantityID,MinTimestampUtc,MaxTimestampUtc
35,988,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,989,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,990,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,991,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,994,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,995,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,996,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,997,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,998,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,999,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1000,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1001,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1002,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1003,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1004,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1005,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1006,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1007,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,1010,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,2241,2020-02-18 23:00:00.0000000,2026-01-21 23:00:00.0000000
35,10000,2020-02-18 23:00:00.0000000,2026-01-21 23:00:00.0000000
35,10004,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10005,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10006,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10017,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10018,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10019,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10077,2025-07-21 11:40:00.0000000,2026-01-22 08:00:00.0000000
35,10078,2025-07-21 11:40:00.0000000,2026-01-22 08:00:00.0000000
35,10079,2025-07-21 11:40:00.0000000,2026-01-22 08:00:00.0000000
35,10288,2020-02-18 09:28:41.4742280,2020-02-18 09:28:41.4742280
35,10337,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10338,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10339,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10340,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10341,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10342,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10343,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
35,10453,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10454,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10455,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10456,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10457,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10458,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
35,10459,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,2,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,3,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,4,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,5,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,6,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,7,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,8,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,9,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,10,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,11,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,12,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,14,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,15,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,16,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,17,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,18,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,19,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,22,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,23,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,24,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,25,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,27,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,28,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,29,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,30,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,32,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,33,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,34,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,35,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,37,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,56,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,57,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,58,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,63,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,69,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,88,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,89,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,90,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,91,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,96,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,97,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,101,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,106,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,107,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,126,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,127,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,128,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,129,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,134,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,135,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,139,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,144,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,145,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,146,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,147,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,148,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,149,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,150,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,152,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,153,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,154,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,156,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,157,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,159,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,160,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,162,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,163,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,165,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,166,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,167,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,168,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,169,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,170,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,171,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,172,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,173,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,174,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,175,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,176,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,201,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,202,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,203,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,204,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,205,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,206,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,207,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,208,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,209,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
36,261,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,262,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,263,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,264,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,265,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,266,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,267,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,268,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,269,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,270,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,271,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,272,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,273,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,274,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,275,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,276,2021-03-11 11:53:12.1719330,2025-06-05 01:30:50.4619082
36,979,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,980,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,981,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,982,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,983,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,984,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,985,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,986,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,987,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,988,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,989,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,990,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,991,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,994,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,995,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,996,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,997,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,998,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,999,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1000,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1001,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1002,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1003,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1004,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1005,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1006,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1007,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,1010,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,2241,2020-02-18 23:00:00.0000000,2026-01-21 23:00:00.0000000
36,10000,2020-02-18 23:00:00.0000000,2026-01-21 23:00:00.0000000
36,10004,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10005,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10006,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10017,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10018,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10019,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10077,2025-07-21 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,10078,2025-07-21 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,10079,2025-07-21 12:00:00.0000000,2026-01-22 08:00:00.0000000
36,10288,2020-02-18 07:50:32.3904130,2020-02-18 07:50:32.3904130
36,10337,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10338,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10339,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10340,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10341,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10342,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10343,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
36,10453,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10454,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10455,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10456,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10457,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10458,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
36,10459,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,2,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,3,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,4,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,5,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,6,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,7,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,8,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,9,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,10,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,11,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,12,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,14,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,15,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,16,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,17,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,18,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,19,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,22,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,23,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,24,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,25,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,27,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,28,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,29,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,30,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,32,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,33,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,34,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,35,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,37,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,56,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,57,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,58,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,63,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,69,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,88,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,89,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,90,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,91,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,96,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,97,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,101,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,106,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,107,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,126,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,127,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,128,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,129,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,134,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,135,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,139,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,144,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,145,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,146,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,147,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,148,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,149,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,150,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,152,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,153,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,154,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,156,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,157,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,159,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,160,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,162,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,163,2020-03-10 12:00:00.0000000,2026-01-22 08:00:00.0000000
37,165,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,166,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,167,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,168,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,169,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,170,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,171,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,172,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,173,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,174,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,175,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,176,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,201,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,202,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,203,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,204,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,205,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,206,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,207,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,208,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,209,2020-03-10 11:15:00.0000000,2026-01-22 08:00:00.0000000
37,261,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,262,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,263,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,264,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,265,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,266,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,267,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,268,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,269,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,270,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,271,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,272,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,273,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,274,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,275,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,276,2021-03-15 12:59:29.5205368,2025-06-05 01:30:51.2333040
37,979,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,980,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,981,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,982,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,983,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,984,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,985,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,986,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,987,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,988,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,989,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,990,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,991,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,994,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,995,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,996,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,997,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,998,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,999,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1000,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1001,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1002,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1003,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1004,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1005,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1006,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1007,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,1010,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,2241,2020-02-17 23:00:00.0000000,2026-01-21 23:00:00.0000000
37,10000,2020-02-17 23:00:00.0000000,2026-01-21 23:00:00.0000000
37,10004,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10005,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10006,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10017,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10018,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10019,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10077,2025-07-21 11:00:00.0000000,2026-01-22 08:00:00.0000000
37,10078,2025-07-21 11:00:00.0000000,2026-01-22 08:00:00.0000000
37,10079,2025-07-21 11:00:00.0000000,2026-01-22 08:00:00.0000000
37,10288,2020-02-17 13:51:04.2621040,2020-02-17 14:13:45.6330860
37,10337,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10338,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10339,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10340,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10341,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10342,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10343,2020-03-31 11:10:00.0000000,2026-01-22 08:00:00.0000000
37,10453,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10454,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10455,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10456,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10457,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10458,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
37,10459,2020-03-10 13:00:00.0000000,2026-01-22 07:00:00.0000000
38,129,2020-04-14 11:15:00.0000000,2026-01-22 08:00:00.0000000
